Keuwl Accelerometer Data File
2020-08-31 13-27-25

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
631.9100952,-0.134075,-0.025139,9.783905,9.784856,0.798684,190.619659
631.9200439,-0.142455,-0.005986,9.777920,9.778959,0.835328,182.405975
631.9299927,-0.138864,-0.003591,9.775525,9.776512,0.814213,181.481461
631.9399414,-0.135272,-0.005986,9.776723,9.777660,0.793522,182.533554
631.9500122,-0.135272,-0.002394,9.781511,9.782447,0.792535,181.013977
631.9600220,-0.137667,-0.009577,9.782708,9.783681,0.807940,183.979385
631.9700317,-0.124498,-0.010774,9.783905,9.784703,0.731952,184.945969
631.9801025,-0.138864,-0.003591,9.782708,9.783694,0.813492,181.481461
631.9900513,-0.134075,-0.003591,9.781511,9.782431,0.785592,181.534348
632.0000000,-0.142455,-0.009577,9.787497,9.788538,0.835797,183.846024
632.0100098,-0.146046,-0.009577,9.781511,9.782606,0.857293,183.751724
632.0200195,-0.146046,-0.011971,9.783905,9.785003,0.858206,184.685898
632.0300293,-0.138864,-0.009577,9.777920,9.778910,0.815174,183.945190
632.0401001,-0.141258,-0.010774,9.787497,9.788522,0.829215,184.361572
632.0500488,-0.135272,0.003591,9.780313,9.781250,0.792782,178.479233
632.0600586,-0.131681,-0.005986,9.779117,9.780005,0.772024,182.602570
632.0700684,-0.137667,-0.010774,9.776723,9.777698,0.808909,184.474899
632.0800171,-0.135272,-0.009577,9.780313,9.781254,0.794508,184.049576
632.0899658,-0.137667,-0.004788,9.775525,9.776496,0.807456,181.992096
632.1000366,-0.141258,-0.003591,9.777920,9.778940,0.827798,181.456360
632.1101074,-0.135272,-0.002394,9.779117,9.780052,0.792535,181.013977
632.1200562,-0.146046,-0.007183,9.780313,9.781406,0.856608,182.815552
632.1300659,-0.130484,-0.001197,9.779117,9.779987,0.764639,180.525635
632.1400757,-0.130484,-0.009577,9.771935,9.772811,0.767448,184.197662
632.1500244,-0.144849,-0.004788,9.785102,9.786176,0.848806,181.893387
632.1599731,-0.144849,-0.011971,9.773131,9.774212,0.852028,184.724457
632.1699829,-0.142455,-0.005986,9.774328,9.775368,0.835563,182.405975
632.1799927,-0.140061,0.001197,9.780313,9.781317,0.820676,179.510300
632.1900635,-0.142455,0.001197,9.782708,9.783746,0.834391,179.518539
632.2000732,-0.141258,0.002394,9.781511,9.782532,0.827562,179.028976
632.2100220,-0.137667,0.002394,9.776723,9.777693,0.806971,179.003647
632.2200317,-0.136469,-0.011971,9.779117,9.780076,0.802594,185.013107
632.2300415,-0.135272,-0.008380,9.780313,9.781253,0.794015,183.544769
632.2399902,-0.136469,-0.014365,9.783905,9.784867,0.803569,186.009003
632.2500000,-0.138864,-0.016759,9.779117,9.780117,0.819483,186.881729
632.2600098,-0.147243,-0.007183,9.775525,9.776636,0.863887,182.792709
632.2700806,-0.143652,-0.011971,9.777920,9.778982,0.844646,184.763641
632.2800903,-0.135272,-0.008380,9.779117,9.780056,0.794015,183.544769
632.2899780,-0.136469,-0.003591,9.781511,9.782464,0.799663,181.507431
632.3000488,-0.135272,-0.003591,9.777920,9.778856,0.793029,181.520767
632.3099976,-0.135272,-0.008380,9.775525,9.776464,0.794262,183.544769
632.3200073,-0.136469,-0.008380,9.781511,9.782467,0.800886,183.513748
632.3300171,-0.140061,-0.015562,9.781511,9.782526,0.825194,186.340195
632.3400879,-0.137667,-0.017957,9.785102,9.786087,0.813011,187.431412
632.3500977,-0.142455,-0.014365,9.787497,9.788544,0.838135,185.758255
632.3600464,-0.131681,-0.010774,9.775525,9.776418,0.774302,184.677414
632.3699951,-0.143652,0.001197,9.781511,9.782566,0.841397,179.522552
632.3800049,-0.140061,-0.005986,9.782708,9.783712,0.820915,182.447052
632.3900146,-0.146046,-0.004788,9.781511,9.782603,0.856151,181.877884
632.4000244,-0.141258,-0.005986,9.783905,9.784926,0.827798,182.426331
632.4100342,-0.142455,-0.010774,9.777920,9.778963,0.836966,184.325058
632.4201050,-0.136469,-0.010774,9.777920,9.778877,0.801863,184.513992
632.4300537,-0.138864,-0.016759,9.785102,9.786101,0.818766,186.881729
632.4400024,-0.137667,-0.016759,9.782708,9.783691,0.812288,186.940979
632.4500122,-0.136469,-0.016759,9.783905,9.784871,0.805029,187.001266
632.4600220,-0.140061,-0.001197,9.782708,9.783710,0.820199,180.489700
632.4699707,-0.136469,-0.002394,9.779117,9.780069,0.799663,181.005081
632.4800415,-0.137667,-0.003591,9.776723,9.777693,0.806971,181.494339
632.4899902,-0.136469,-0.013168,9.775525,9.776486,0.803569,185.511475
632.5000610,-0.140061,-0.002394,9.781511,9.782515,0.820676,180.979324
632.5100708,-0.132878,-0.001197,9.779117,9.780019,0.778335,180.516159
632.5200195,-0.136469,-0.002394,9.777920,9.778872,0.799908,181.005081
632.5299683,-0.131681,0.005986,9.779117,9.780005,0.772024,177.397430
632.5400391,-0.134075,0.005986,9.777920,9.778841,0.786587,177.443848
632.5499878,-0.135272,-0.001197,9.777920,9.778855,0.792535,180.507034
632.5600586,-0.135272,-0.015562,9.779117,9.780065,0.797703,186.562698
632.5700073,-0.137667,-0.001197,9.779117,9.780086,0.806486,180.498215
632.5800781,-0.141258,0.007183,9.780313,9.781336,0.828507,177.089157
632.5900269,-0.141258,-0.010774,9.781511,9.782537,0.829923,184.361572
632.6000366,-0.134075,-0.013168,9.779117,9.780045,0.789319,185.609268
632.6101074,-0.136469,-0.001197,9.783905,9.784857,0.799174,180.502579
632.6199951,-0.138864,-0.007183,9.781511,9.782499,0.814213,182.960938
632.6300659,-0.135272,-0.003591,9.780313,9.781250,0.792782,181.520767
632.6409302,-0.146046,0.004788,9.781511,9.782603,0.856151,178.122116
632.6500244,-0.135272,0.008380,9.779117,9.780056,0.794015,176.455231
632.6600952,-0.136469,-0.005986,9.773131,9.774086,0.800886,182.511368
632.6700439,-0.131681,-0.009577,9.783905,9.784796,0.773037,184.159637
632.6799927,-0.144849,-0.009577,9.786300,9.787376,0.849958,183.782639
632.6899414,-0.138864,-0.001197,9.781511,9.782497,0.813492,180.493912
632.7000122,-0.140061,-0.001197,9.779117,9.780119,0.820199,180.489700
632.7100830,-0.131681,0.001197,9.777920,9.778807,0.771771,179.479141
632.7200928,-0.131681,-0.009577,9.777920,9.778811,0.773796,184.159637
632.7301025,-0.138864,-0.007183,9.777920,9.778908,0.814453,182.960938
632.7400513,-0.130484,-0.002394,9.781511,9.782382,0.764383,181.051178
632.7500000,-0.144849,-0.005986,9.782708,9.783782,0.848806,182.366241
632.7600098,-0.143652,-0.005986,9.787497,9.788552,0.841397,182.385941
632.7699585,-0.136469,-0.008380,9.783905,9.784861,0.800642,183.513748
632.7800903,-0.138864,-0.007183,9.782708,9.783696,0.814213,182.960938
632.7907104,-0.136469,-0.003591,9.777920,9.778872,0.799908,181.507431
632.8001099,-0.136469,-0.003591,9.777920,9.778872,0.799908,181.507431
632.8099976,-0.141258,0.001197,9.782708,9.783729,0.827562,179.514450
632.8200073,-0.136469,-0.017957,9.783905,9.784873,0.806000,187.495850
632.8300171,-0.135272,-0.001197,9.779117,9.780052,0.792535,180.507034
632.8399658,-0.135272,-0.008380,9.779117,9.780056,0.794015,183.544769
632.8499756,-0.147243,-0.005986,9.781511,9.782621,0.863208,182.327820
632.8600464,-0.135272,-0.005986,9.783905,9.784842,0.793029,182.533554
632.8701172,-0.137667,-0.009577,9.783905,9.784879,0.808425,183.979385
632.8800659,-0.137667,-0.003591,9.776723,9.777693,0.806971,181.494339
632.8900757,-0.142455,-0.002394,9.779117,9.780154,0.834625,180.962860
632.9000244,-0.143652,-0.009577,9.782708,9.783768,0.843255,183.814072
632.9099731,-0.144849,-0.009577,9.787497,9.788573,0.849728,183.782639
632.9199829,-0.136469,-0.009577,9.783905,9.784862,0.801130,184.014175
632.9300537,-0.147243,-0.009577,9.777920,9.779033,0.864340,183.721313
632.9401245,-0.141258,-0.014365,9.782708,9.783738,0.831336,185.806732
632.9500732,-0.143652,-0.014365,9.782708,9.783773,0.845573,185.710587
632.9600220,-0.137667,-0.009577,9.781511,9.782485,0.808425,183.979385
632.9699707,-0.140061,-0.009577,9.779117,9.780124,0.822344,183.911575
632.9799805,-0.143652,-0.014365,9.785102,9.786167,0.845341,185.710587
632.9899902,-0.137667,-0.002394,9.781511,9.782480,0.806486,180.996353
633.0000000,-0.137667,-0.002394,9.783905,9.784874,0.806243,180.996353
633.0100708,-0.140061,-0.003591,9.776723,9.777727,0.821153,181.468796
633.0200806,-0.137667,-0.009577,9.773131,9.774106,0.809150,183.979385
633.0300293,-0.142455,-0.005986,9.776723,9.777762,0.835563,182.405975
633.0400391,-0.149638,-0.009577,9.776723,9.777873,0.878710,183.661942
633.0500488,-0.140061,-0.009577,9.786300,9.787307,0.821867,183.911575
633.0599976,-0.138864,0.001197,9.779117,9.780103,0.813732,179.506088
633.0700073,-0.140061,-0.004788,9.780313,9.781318,0.820915,181.958069
633.0800171,-0.131681,-0.008380,9.779117,9.780006,0.772784,183.641190
633.0911255,-0.134075,-0.008380,9.780313,9.781236,0.786836,183.576340
633.1000977,-0.134075,-0.002394,9.780313,9.781233,0.785592,181.023026
633.1100464,-0.142455,-0.005986,9.786300,9.787338,0.834625,182.405975
633.1199951,-0.146046,-0.008380,9.781511,9.782605,0.856837,183.283859
633.1299438,-0.138864,-0.003591,9.782708,9.783694,0.813492,181.481461
633.1400146,-0.143652,-0.001197,9.783905,9.784960,0.841164,180.477448
633.1500854,-0.128090,-0.005986,9.782708,9.783548,0.750953,182.675430
633.1600342,-0.141258,-0.001197,9.783905,9.784925,0.827562,180.485550
633.1700439,-0.134075,-0.005986,9.779117,9.780038,0.786339,182.556152
633.1800537,-0.141258,-0.003591,9.781511,9.782532,0.827562,181.456360
633.1900024,-0.136469,-0.002394,9.781511,9.782464,0.799663,181.005081
633.1999512,-0.135272,-0.008380,9.773131,9.774072,0.794754,183.544769
633.2100220,-0.142455,-0.004788,9.781511,9.782550,0.834860,181.925186
633.2200317,-0.148441,-0.003591,9.780313,9.781441,0.869757,181.385925
633.2300415,-0.135272,-0.007183,9.782708,9.783646,0.793276,183.039398
633.2400513,-0.140061,-0.005986,9.780313,9.781319,0.821391,182.447052
633.2500610,-0.140061,-0.008380,9.781511,9.782517,0.821867,183.423874
633.2600098,-0.138864,-0.003591,9.781511,9.782497,0.813492,181.481461
633.2700195,-0.129287,-0.014365,9.775525,9.776390,0.762075,186.340195
633.2800293,-0.142455,-0.014365,9.781511,9.782559,0.838601,185.758255
633.2900391,-0.132878,-0.011971,9.782708,9.783618,0.781346,185.147888
633.2999878,-0.136469,-0.014365,9.785102,9.786064,0.803569,186.009003
633.3099976,-0.135272,-0.010774,9.780313,9.781255,0.795001,184.553772
633.3199463,-0.140061,-0.003591,9.780313,9.781317,0.820676,181.468796
633.3300171,-0.136469,-0.011971,9.779117,9.780076,0.802594,185.013107
633.3400269,-0.140061,-0.008380,9.786300,9.787305,0.821153,183.423874
633.3500366,-0.143652,-0.008380,9.777920,9.778978,0.843023,183.338470
633.3600464,-0.142455,-0.004788,9.780313,9.781352,0.834860,181.925186
633.3700562,-0.140061,-0.005986,9.783905,9.784909,0.820915,182.447052
633.3800049,-0.136469,-0.002394,9.779117,9.780069,0.799663,181.005081
633.3900146,-0.130484,-0.009577,9.779117,9.779992,0.766683,184.197662
633.3999634,-0.140061,-0.013168,9.788693,9.789704,0.823295,185.371002
633.4100952,-0.141258,-0.010774,9.783905,9.784931,0.829687,184.361572
633.4207153,-0.138864,-0.009577,9.781511,9.782501,0.815174,183.945190
633.4301147,-0.130484,0.002394,9.779117,9.779987,0.764639,178.948822
633.4400635,-0.141258,-0.009577,9.783905,9.784929,0.828979,183.878525
633.4500732,-0.143652,-0.010774,9.780313,9.781374,0.843719,184.289154
633.4600220,-0.142455,-0.007183,9.782708,9.783748,0.835328,182.886414
633.4699707,-0.140061,-0.015562,9.775525,9.776541,0.825905,186.340195
633.4799805,-0.142455,-0.002394,9.780313,9.781351,0.834625,180.962860
633.4899902,-0.142455,-0.001197,9.779117,9.780154,0.834625,180.481461
633.5000000,-0.134075,-0.014365,9.780313,9.781243,0.790063,186.115509
633.5100098,-0.129287,-0.009577,9.776723,9.777582,0.759503,184.236389
633.5200806,-0.138864,-0.015562,9.774328,9.775327,0.819005,186.394394
633.5300903,-0.146046,-0.005986,9.776723,9.777816,0.856608,182.346878
633.5400391,-0.135272,-0.021548,9.785102,9.786060,0.801863,189.050720
633.5499878,-0.140061,-0.002394,9.780313,9.781317,0.820676,180.979324
633.5599976,-0.144849,-0.009577,9.782708,9.783785,0.849958,183.782639
633.5700073,-0.140061,-0.003591,9.785102,9.786105,0.820438,181.468796
633.5800781,-0.144849,-0.005986,9.781511,9.782586,0.849267,182.366241
633.5900269,-0.138864,-0.005986,9.783905,9.784892,0.813732,182.468124
633.6000366,-0.141258,-0.008380,9.779117,9.780140,0.828743,183.394928
633.6100464,-0.143652,0.002394,9.779117,9.780172,0.841862,179.045166
633.6199951,-0.134075,-0.007183,9.783905,9.784826,0.786339,183.066483
633.6300049,-0.137667,-0.021548,9.780313,9.781306,0.816373,188.895859
633.6399536,-0.140061,-0.014365,9.781511,9.782524,0.824482,185.856018
633.6500854,-0.134075,-0.011971,9.780313,9.781240,0.788327,185.102158
633.6600342,-0.134075,-0.009577,9.777920,9.778843,0.787333,184.085617
633.6700439,-0.135272,-0.008380,9.779117,9.780056,0.794015,183.544769
633.6799927,-0.141258,-0.008380,9.781511,9.782535,0.828743,183.394928
633.6900635,-0.142455,-0.005986,9.782708,9.783748,0.835328,182.405975
633.7000122,-0.146046,-0.004788,9.782708,9.783799,0.855694,181.877884
633.7100220,-0.140061,-0.011971,9.789890,9.790899,0.822581,184.885208
633.7200317,-0.134075,-0.016759,9.782708,9.783641,0.791053,187.125015
633.7301025,-0.131681,-0.010774,9.781511,9.782404,0.774049,184.677414
633.7401123,-0.141258,-0.003591,9.783905,9.784925,0.827562,181.456360
633.7500000,-0.134075,0.001197,9.785102,9.786020,0.784844,179.488449
633.7600098,-0.137667,-0.003591,9.775525,9.776495,0.806971,181.494339
633.7700195,-0.136469,-0.001197,9.774328,9.775281,0.799908,180.502579
633.7800293,-0.132878,0.002394,9.779117,9.780020,0.778586,178.967758
633.7899780,-0.132878,-0.007183,9.777920,9.778825,0.779591,183.094055
633.8001099,-0.140061,-0.011971,9.779117,9.780127,0.823295,184.885208
633.8101196,-0.138864,-0.011971,9.776723,9.777717,0.816852,184.927109
633.8200684,-0.140061,-0.014365,9.780313,9.781327,0.824957,185.856018
633.8300171,-0.141258,-0.003591,9.777920,9.778940,0.827798,181.456360
633.8399658,-0.142455,-0.008380,9.783905,9.784945,0.835563,183.366455
633.8500366,-0.143652,-0.005986,9.780313,9.781370,0.842094,182.385941
633.8599854,-0.132878,0.002394,9.779117,9.780020,0.778586,178.967758
633.8700562,-0.142455,-0.015562,9.783905,9.784955,0.839301,186.234482
633.8800049,-0.136469,-0.021548,9.783905,9.784881,0.809150,188.972626
633.8900146,-0.136469,-0.020351,9.786300,9.787272,0.807698,188.481613
633.9000244,-0.143652,-0.007183,9.781511,9.782569,0.842559,182.862411
633.9099731,-0.134075,-0.014365,9.782708,9.783637,0.789567,186.115509
633.9199829,-0.135272,-0.009577,9.779117,9.780057,0.794508,184.049576
633.9300537,-0.134075,-0.009577,9.780313,9.781238,0.787582,184.085617
633.9400635,-0.131681,-0.005986,9.775525,9.776414,0.772531,182.602570
633.9500732,-0.129287,-0.022745,9.769540,9.770422,0.769994,189.977707
633.9600830,-0.137667,-0.009577,9.781511,9.782485,0.808425,183.979385
633.9700317,-0.143652,-0.008380,9.783905,9.784964,0.842791,183.338470
633.9799805,-0.144849,0.001197,9.780313,9.781386,0.848576,179.526489
633.9899902,-0.135272,-0.004788,9.781511,9.782448,0.792782,182.027328
634.0000000,-0.141258,-0.007183,9.782708,9.783731,0.828271,182.910843
634.0100708,-0.144849,-0.014365,9.777920,9.779003,0.852946,185.663712
634.0200806,-0.148441,-0.007183,9.779117,9.780246,0.870656,182.770218
634.0300293,-0.141258,0.009577,9.780313,9.781338,0.829215,176.121475
634.0399780,-0.137667,-0.008380,9.775525,9.776498,0.808183,183.483276
634.0500488,-0.141258,-0.003591,9.780313,9.781334,0.827562,181.456360
634.0599976,-0.149638,-0.003591,9.776723,9.777869,0.877373,181.374832
634.0699463,-0.153229,-0.005986,9.780313,9.781515,0.898093,182.236984
634.0800781,-0.132878,-0.008380,9.780313,9.781219,0.779842,183.608475
634.0900879,-0.131681,-0.013168,9.774328,9.775224,0.775564,185.710587
634.1000977,-0.143652,-0.004788,9.786300,9.787355,0.841629,181.909149
634.1100464,-0.135272,-0.004788,9.785102,9.786038,0.792782,182.027328
634.1200562,-0.135272,-0.005986,9.782708,9.783645,0.792782,182.533554
634.1300049,-0.135272,0.002394,9.781511,9.782447,0.792535,178.986023
634.1400146,-0.144849,-0.011971,9.789890,9.790969,0.850418,184.724457
634.1499634,-0.131681,-0.004788,9.781511,9.782399,0.772024,182.082565
634.1600952,-0.134075,-0.002394,9.783905,9.784824,0.785343,181.023026
634.1701050,-0.141258,-0.001197,9.780313,9.781334,0.827562,180.485550
634.1800537,-0.138864,-0.002394,9.773131,9.774118,0.814213,180.987762
634.1900024,-0.141258,0.001197,9.781511,9.782532,0.827562,179.514450
634.1999512,-0.138864,-0.007183,9.783905,9.784893,0.814213,182.960938
634.2100220,-0.137667,-0.013168,9.780313,9.781291,0.810117,185.463837
634.2200317,-0.135272,-0.008380,9.781511,9.782451,0.794015,183.544769
634.2300415,-0.136469,-0.013168,9.777920,9.778881,0.803326,185.511475
634.2401123,-0.141258,-0.015562,9.782708,9.783740,0.832042,186.286896
634.2500610,-0.137667,-0.005986,9.777920,9.778891,0.807456,182.489548
634.2600098,-0.140061,-0.008380,9.782708,9.783714,0.821629,183.423874
634.2699585,-0.138864,-0.008380,9.779117,9.780106,0.814934,183.453323
634.2800293,-0.134075,-0.007183,9.779117,9.780038,0.786339,183.066483
634.2900391,-0.142455,-0.010774,9.779117,9.780160,0.836966,184.325058
634.3000488,-0.138864,-0.001197,9.777920,9.778906,0.813732,180.493912
634.3100586,-0.136469,-0.009577,9.777920,9.778876,0.801374,184.014175
634.3200684,-0.134075,-0.009577,9.776723,9.777647,0.787830,184.085617
634.3300171,-0.135272,-0.014365,9.770737,9.771684,0.797703,186.061783
634.3400269,-0.138864,-0.009577,9.777920,9.778910,0.815174,183.945190
634.3499756,-0.148441,-0.011971,9.781511,9.782645,0.872452,184.610657
634.3600464,-0.137667,-0.011971,9.780313,9.781290,0.809634,184.969742
634.3700562,-0.142455,-0.013168,9.785102,9.786148,0.837901,185.281235
634.3800659,-0.138864,-0.013168,9.781511,9.782506,0.817092,185.417023
634.3903198,-0.144849,-0.007183,9.787497,9.788571,0.849037,182.838791
634.4000854,-0.140061,-0.014365,9.785102,9.786115,0.824245,185.856018
634.4100342,-0.138864,-0.003591,9.776723,9.777710,0.814213,181.481461
634.4200439,-0.138864,-0.009577,9.782708,9.783698,0.815174,183.945190
634.4302368,-0.148441,-0.009577,9.780313,9.781445,0.871330,183.691391
634.4400024,-0.136469,0.002394,9.783905,9.784857,0.799174,178.994919
634.4500122,-0.134075,0.001197,9.780313,9.781233,0.785592,179.488449
634.4600220,-0.140061,-0.009577,9.774328,9.775336,0.822819,183.911575
634.4700928,-0.140061,-0.015562,9.782708,9.783723,0.825194,186.340195
634.4800415,-0.140061,-0.007183,9.779117,9.780122,0.821391,182.935669
634.4900513,-0.137667,-0.015562,9.779117,9.780098,0.811565,186.449539
634.5000000,-0.147243,-0.008380,9.783905,9.785017,0.863887,183.257217
634.5099487,-0.144849,-0.013168,9.787497,9.788577,0.851338,185.194427
634.5200195,-0.144849,0.002394,9.779117,9.780190,0.848576,179.053055
634.5300293,-0.141258,-0.008380,9.783905,9.784928,0.828743,183.394928
634.5400391,-0.132878,-0.016759,9.776723,9.777640,0.784844,187.188538
634.5500488,-0.146046,-0.013168,9.779117,9.780215,0.858890,185.152084
634.5600586,-0.147243,-0.008380,9.785102,9.786214,0.863661,183.257217
634.5700073,-0.136469,-0.007183,9.776723,9.777678,0.801130,183.012787
634.5800171,-0.135272,-0.011971,9.783905,9.784847,0.795247,185.057251
634.5899658,-0.125696,-0.003591,9.779117,9.779925,0.736748,181.636581
634.6000977,-0.132878,-0.001197,9.785102,9.786004,0.778083,180.516159
634.6100464,-0.140061,-0.011971,9.783905,9.784915,0.823295,184.885208
634.6201172,-0.136469,-0.005986,9.777920,9.778873,0.800153,182.511368
634.6300049,-0.136469,-0.014365,9.776723,9.777686,0.804299,186.009003
634.6400146,-0.132878,-0.016759,9.782708,9.783625,0.784345,187.188538
634.6500244,-0.140061,-0.007183,9.783905,9.784910,0.821153,182.935669
634.6599731,-0.131681,-0.004788,9.782708,9.783596,0.772024,182.082565
634.6699829,-0.132878,-0.011971,9.781511,9.782421,0.781346,185.147888
